Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 9, 2021","$46,184.9900000","$48,003.7200000","$45,166.9600000","$46,481.1000000","$91,809,846,886","$865,682,956,619"
"Feb 8, 2021","$38,886.8300000","$46,203.9300000","$38,076.3200000","$46,196.4600000","$101,467,222,687","$860,342,706,260"
"Feb 7, 2021","$39,250.1900000","$39,621.8400000","$37,446.1500000","$38,903.4400000","$65,500,641,143","$724,478,833,211"
"Feb 6, 2021","$38,138.3900000","$40,846.5500000","$38,138.3900000","$39,266.0100000","$71,326,033,653","$731,192,490,093"
"Feb 5, 2021","$36,931.5500000","$38,225.9100000","$36,658.7600000","$38,144.3100000","$58,598,066,402","$710,266,752,534"
"Feb 4, 2021","$37,475.1000000","$38,592.1800000","$36,317.5000000","$36,926.0600000","$68,838,074,392","$687,542,752,523"
"Feb 3, 2021","$35,510.8200000","$37,480.1900000","$35,443.9800000","$37,472.0900000","$61,166,818,159","$697,672,910,488"
"Feb 2, 2021","$33,533.2000000","$35,896.8800000","$33,489.2200000","$35,510.2900000","$63,088,585,433","$661,114,581,664"
"Feb 1, 2021","$33,114.5800000","$34,638.2100000","$32,384.2300000","$33,537.1800000","$61,400,400,660","$624,349,044,409"
"Jan 31, 2021","$34,270.8800000","$34,288.3300000","$32,270.1800000","$33,114.3600000","$52,754,542,671","$616,452,744,533"
"Jan 30, 2021","$34,295.9400000","$34,834.7100000","$32,940.1900000","$34,269.5200000","$65,141,828,798","$637,924,573,284"
"Jan 29, 2021","$34,318.6700000","$38,406.2600000","$32,064.8100000","$34,316.3900000","$117,894,572,511","$638,768,671,362"
"Jan 28, 2021","$30,441.0400000","$33,858.3100000","$30,023.2100000","$33,466.1000000","$76,517,157,706","$622,910,073,820"
"Jan 27, 2021","$32,564.0300000","$32,564.0300000","$29,367.1400000","$30,432.5500000","$62,576,762,015","$566,417,413,554"
"Jan 26, 2021","$32,358.6100000","$32,794.5500000","$31,030.2700000","$32,569.8500000","$60,255,421,470","$606,169,260,387"
"Jan 25, 2021","$32,285.8000000","$34,802.7400000","$32,087.7900000","$32,366.3900000","$59,897,054,838","$602,350,097,075"
"Jan 24, 2021","$32,064.3800000","$32,944.0100000","$31,106.6900000","$32,289.3800000","$48,643,830,599","$600,888,568,010"
"Jan 23, 2021","$32,985.7600000","$33,360.9800000","$31,493.1600000","$32,067.6400000","$48,354,737,975","$596,733,137,645"
"Jan 22, 2021","$30,817.6300000","$33,811.8500000","$28,953.3700000","$33,005.7600000","$77,207,272,511","$614,160,521,492"
"Jan 21, 2021","$35,549.4000000","$35,552.6800000","$30,250.7500000","$30,825.7000000","$75,643,067,688","$573,565,664,943"
"Jan 20, 2021","$36,050.1100000","$36,378.3300000","$33,570.4800000","$35,547.7500000","$66,834,573,161","$661,400,102,161"
"Jan 19, 2021","$36,642.2300000","$37,755.8900000","$36,069.8100000","$36,069.8100000","$57,244,195,486","$671,081,200,700"
"Jan 18, 2021","$35,792.2400000","$37,299.2900000","$34,883.8400000","$36,630.0800000","$49,511,702,429","$681,470,030,572"
"Jan 17, 2021","$36,163.6500000","$36,722.3500000","$34,069.3200000","$35,791.2800000","$52,359,854,336","$665,831,621,391"
"Jan 16, 2021","$36,821.6500000","$37,864.3700000","$35,633.5500000","$36,178.1400000","$57,706,187,875","$673,000,645,231"
"Jan 15, 2021","$39,156.7100000","$39,577.7100000","$34,659.5900000","$36,825.3700000","$67,760,757,881","$685,005,864,471"
"Jan 14, 2021","$37,325.1100000","$39,966.4100000","$36,868.5600000","$39,187.3300000","$63,615,990,033","$728,904,366,964"
"Jan 13, 2021","$33,915.1200000","$37,599.9600000","$32,584.6700000","$37,316.3600000","$69,364,315,979","$694,069,582,194"
"Jan 12, 2021","$35,516.3600000","$36,568.5300000","$32,697.9800000","$33,922.9600000","$74,773,277,909","$630,920,422,745"
"Jan 11, 2021","$38,346.5300000","$38,346.5300000","$30,549.6000000","$35,566.6600000","$123,320,567,399","$661,457,321,418"
"Jan 10, 2021","$40,254.2200000","$41,420.1900000","$35,984.6300000","$38,356.4400000","$79,980,747,690","$713,304,617,761"
"Jan 9, 2021","$40,788.6400000","$41,436.3500000","$38,980.8800000","$40,254.5500000","$61,984,162,837","$748,563,483,043"
"Jan 8, 2021","$39,381.7700000","$41,946.7400000","$36,838.6400000","$40,797.6100000","$88,107,519,480","$758,625,941,267"
"Jan 7, 2021","$36,833.8700000","$40,180.3700000","$36,491.1900000","$39,371.0400000","$84,762,141,031","$732,062,681,138"
"Jan 6, 2021","$34,013.6100000","$36,879.7000000","$33,514.0300000","$36,824.3600000","$75,289,433,811","$684,671,246,324"
"Jan 5, 2021","$31,977.0400000","$34,437.5900000","$30,221.1900000","$33,992.4300000","$67,547,324,782","$631,980,005,970"
"Jan 4, 2021","$32,810.9500000","$33,440.2200000","$28,722.7600000","$31,971.9100000","$81,163,475,344","$594,384,025,391"
"Jan 3, 2021","$32,129.4100000","$34,608.5600000","$32,052.3200000","$32,782.0200000","$78,665,235,202","$609,409,213,147"
"Jan 2, 2021","$29,376.4600000","$33,155.1200000","$29,091.1800000","$32,127.2700000","$67,865,420,765","$597,205,944,669"
"Jan 1, 2021","$28,994.0100000","$29,600.6300000","$28,803.5900000","$29,374.1500000","$40,730,301,359","$546,001,594,838"
"Dec 31, 2020","$28,841.5700000","$29,244.8800000","$28,201.9900000","$29,001.7200000","$46,754,964,848","$539,051,138,108"
"Dec 30, 2020","$27,360.0900000","$28,937.7400000","$27,360.0900000","$28,840.9500000","$51,287,442,704","$536,033,807,161"
"Dec 29, 2020","$27,081.8100000","$27,370.7200000","$25,987.3000000","$27,362.4400000","$45,265,946,774","$508,523,687,097"
"Dec 28, 2020","$26,280.8200000","$27,389.1100000","$26,207.6400000","$27,084.8100000","$49,056,742,893","$503,339,329,917"
"Dec 27, 2020","$26,439.3700000","$28,288.8400000","$25,922.7700000","$26,272.2900000","$66,479,895,605","$488,213,268,382"
"Dec 26, 2020","$24,677.0200000","$26,718.0700000","$24,522.6900000","$26,437.0400000","$48,332,647,295","$491,250,863,157"
"Dec 25, 2020","$23,733.5700000","$24,710.1000000","$23,463.6700000","$24,664.7900000","$42,068,395,846","$458,297,232,692"
"Dec 24, 2020","$23,240.2000000","$23,768.3400000","$22,777.6000000","$23,735.9500000","$41,080,759,713","$441,017,197,764"
"Dec 23, 2020","$23,781.9700000","$24,024.4900000","$22,802.6500000","$23,241.3400000","$51,146,161,904","$431,808,778,580"
"Dec 22, 2020","$22,794.0400000","$23,789.9000000","$22,430.6000000","$23,783.0300000","$44,171,632,681","$441,850,902,134"
"Dec 21, 2020","$23,474.4600000","$24,059.9800000","$22,159.3700000","$22,803.0800000","$45,852,713,981","$423,625,088,584"
"Dec 20, 2020","$23,861.7700000","$24,209.6600000","$23,147.7100000","$23,477.3000000","$37,844,228,422","$436,129,331,482"
"Dec 19, 2020","$23,132.8700000","$24,085.8600000","$22,826.4700000","$23,869.8300000","$38,487,546,580","$443,399,267,277"
"Dec 18, 2020","$22,806.8000000","$23,238.6000000","$22,399.8100000","$23,137.9600000","$40,387,896,275","$429,781,092,528"
"Dec 17, 2020","$21,308.3500000","$23,642.6600000","$21,234.6800000","$22,805.1600000","$71,378,606,374","$423,576,934,966"
"Dec 16, 2020","$19,418.8200000","$21,458.9100000","$19,298.3200000","$21,310.6000000","$44,409,011,479","$395,799,863,746"
"Dec 15, 2020","$19,246.9200000","$19,525.0100000","$19,079.8400000","$19,417.0800000","$26,741,982,542","$360,614,771,027"
"Dec 14, 2020","$19,144.4900000","$19,305.1000000","$19,012.7100000","$19,246.6400000","$22,473,997,681","$357,432,550,020"
"Dec 13, 2020","$18,806.7700000","$19,381.5400000","$18,734.3300000","$19,142.3800000","$25,450,468,637","$355,479,173,806"
"Dec 12, 2020","$18,051.3200000","$18,919.5500000","$18,046.0400000","$18,803.6600000","$21,752,580,802","$349,170,613,899"
"Dec 11, 2020","$18,263.9300000","$18,268.4500000","$17,619.5300000","$18,058.9000000","$27,919,640,985","$335,326,168,919"
"Dec 10, 2020","$18,553.3000000","$18,553.3000000","$17,957.0700000","$18,264.9900000","$25,547,132,265","$339,136,939,586"
"Dec 9, 2020","$18,320.8800000","$18,626.2900000","$17,935.5500000","$18,553.9200000","$34,420,373,071","$344,486,483,494"
"Dec 8, 2020","$19,191.5300000","$19,283.4800000","$18,269.9500000","$18,321.1400000","$31,692,288,756","$340,148,764,252"
"Dec 7, 2020","$19,343.1300000","$19,411.8300000","$18,931.1400000","$19,191.6300000","$26,896,357,742","$356,293,229,783"
"Dec 6, 2020","$19,154.1800000","$19,390.5000000","$18,897.8900000","$19,345.1200000","$25,293,775,714","$359,123,541,247"
"Dec 5, 2020","$18,698.3900000","$19,160.4500000","$18,590.1900000","$19,154.2300000","$27,242,455,064","$355,563,938,256"
"Dec 4, 2020","$19,446.9700000","$19,511.4000000","$18,697.1900000","$18,699.7700000","$33,872,388,058","$347,111,351,136"
"Dec 3, 2020","$19,205.9300000","$19,566.1900000","$18,925.7800000","$19,445.4000000","$31,930,317,405","$360,933,936,017"
"Dec 2, 2020","$18,801.7400000","$19,308.3300000","$18,347.7200000","$19,201.0900000","$37,387,697,139","$356,381,007,571"
"Dec 1, 2020","$19,633.7700000","$19,845.9800000","$18,321.9200000","$18,803.0000000","$49,633,658,712","$348,976,597,318"
"Nov 30, 2020","$18,178.3200000","$19,749.2600000","$18,178.3200000","$19,625.8400000","$47,728,480,399","$364,229,729,426"
"Nov 29, 2020","$17,719.6300000","$18,283.6300000","$17,559.1200000","$18,177.4800000","$31,133,957,704","$337,336,592,123"
"Nov 28, 2020","$17,112.9300000","$17,853.9400000","$16,910.6500000","$17,717.4200000","$32,601,040,734","$328,782,832,212"
"Nov 27, 2020","$17,153.9100000","$17,445.0200000","$16,526.4200000","$17,108.4000000","$38,886,494,645","$317,464,460,530"
"Nov 26, 2020","$18,729.8400000","$18,866.2900000","$16,351.0300000","$17,150.6200000","$61,396,835,737","$318,231,964,319"
"Nov 25, 2020","$19,104.4100000","$19,390.9700000","$18,581.1500000","$18,732.1200000","$43,710,357,371","$347,558,803,507"
"Nov 24, 2020","$18,365.0100000","$19,348.2700000","$18,128.6600000","$19,107.4600000","$51,469,565,009","$354,504,361,032"
"Nov 23, 2020","$18,370.0200000","$18,711.4300000","$18,000.8000000","$18,364.1200000","$42,741,112,308","$340,698,070,308"
"Nov 22, 2020","$18,642.2300000","$18,688.9700000","$17,671.3800000","$18,370.0000000","$41,280,434,226","$340,790,183,317"
"Nov 21, 2020","$18,621.3200000","$18,936.6200000","$18,444.3600000","$18,642.2300000","$39,650,210,707","$345,819,234,185"
"Nov 20, 2020","$17,817.0800000","$18,773.2300000","$17,765.8000000","$18,621.3100000","$36,992,873,940","$345,411,881,099"
"Nov 19, 2020","$17,803.8600000","$18,119.5500000","$17,382.5500000","$17,817.0900000","$36,985,055,355","$330,475,167,134"
"Nov 18, 2020","$17,645.1900000","$18,393.9500000","$17,352.9100000","$17,804.0100000","$49,064,800,278","$330,218,014,062"
"Nov 17, 2020","$16,685.6900000","$17,782.9200000","$16,564.5400000","$17,645.4100000","$39,006,849,170","$327,257,094,857"
"Nov 16, 2020","$15,955.5800000","$16,816.1800000","$15,880.7100000","$16,716.1100000","$31,526,766,675","$309,889,423,249"
"Nov 15, 2020","$16,068.1400000","$16,123.1100000","$15,793.5300000","$15,955.5900000","$23,653,867,583","$295,790,551,598"
"Nov 14, 2020","$16,317.8100000","$16,317.8100000","$15,749.1900000","$16,068.1400000","$27,481,710,135","$297,877,068,423"
"Nov 13, 2020","$16,276.4400000","$16,463.1800000","$15,992.1500000","$16,317.8100000","$31,599,492,172","$302,505,533,181"
"Nov 12, 2020","$15,701.3000000","$16,305.0000000","$15,534.7700000","$16,276.3400000","$34,175,758,344","$301,736,853,825"
"Nov 11, 2020","$15,290.9100000","$15,916.2600000","$15,290.0100000","$15,701.3400000","$29,772,374,934","$291,077,214,052"
"Nov 10, 2020","$15,332.3500000","$15,450.3300000","$15,124.9600000","$15,290.9000000","$25,574,938,143","$283,468,380,961"
"Nov 9, 2020","$15,479.6000000","$15,785.1400000","$14,865.5300000","$15,332.3200000","$34,149,115,566","$284,236,108,837"
"Nov 8, 2020","$14,833.7500000","$15,637.3200000","$14,744.1100000","$15,479.5700000","$26,632,075,029","$286,955,182,899"
"Nov 7, 2020","$15,565.8800000","$15,737.1000000","$14,423.2000000","$14,833.7500000","$35,024,953,706","$274,970,333,140"
