Open,High,Low,Close,Volume,Market_Cap,Price,market_change(%),jump(%),Quantity
2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0
0.014170312499999933,0.015461561596820784,0.012800051119942198,0.014249823410404653,435061842.32442194,1825402575.7481937,0.014130806358381442,0.6146278901734105,9.903811416184992,14274426999.419436
0.0631094250098149,0.06979410361141335,0.056051965011154906,0.06327262902725755,2803988548.3232007,8207098886.321502,0.06264871585869895,10.749245828206622,18.900847798990977,30216706762.444237
8.72e-05,8.92e-05,8.55e-05,8.73e-05,0.0,1509085.0,8.735000000000001e-05,-50.0,0.0,0.0
0.000226675,0.00023157499999999998,0.0002219,0.000226475,253811.0,23382209.75,0.0002268875,-2.1625,3.44,1095422403.75
0.001853,0.0019215,0.001782,0.0018545,5626900.0,214038734.0,0.001854,-0.135,5.59,3160312311.5
0.002908,0.00300325,0.0028044999999999997,0.002909,52185625.0,350476893.0,0.0029119999999999997,1.88,10.3925,14231216770.5
0.69,0.74,0.61,0.68,69410680685.0,88680824303.0,0.675,301.02,476.5,587483310272.0
