Date,Open*,High,Low,Close**,Volume,Market Cap
"Jan 22, 2021",$0.31,$0.36,$0.28,$0.35,"$4,066,222,238","$10,876,193,809"
"Jan 21, 2021",$0.38,$0.38,$0.30,$0.31,"$3,567,902,823","$9,651,363,869"
"Jan 20, 2021",$0.37,$0.38,$0.33,$0.38,"$3,281,600,988","$11,679,436,460"
"Jan 19, 2021",$0.37,$0.38,$0.36,$0.37,"$2,957,453,653","$11,484,768,156"
"Jan 18, 2021",$0.38,$0.40,$0.37,$0.37,"$3,480,282,508","$11,556,043,622"
"Jan 17, 2021",$0.35,$0.40,$0.34,$0.38,"$5,617,481,334","$11,818,146,766"
"Jan 16, 2021",$0.30,$0.37,$0.30,$0.35,"$4,476,161,885","$10,965,408,630"
"Jan 15, 2021",$0.31,$0.33,$0.28,$0.30,"$3,171,984,602","$9,412,470,214"
"Jan 14, 2021",$0.31,$0.32,$0.30,$0.31,"$2,686,785,564","$9,657,183,562"
"Jan 13, 2021",$0.29,$0.31,$0.27,$0.31,"$2,656,935,144","$9,757,153,488"
"Jan 12, 2021",$0.28,$0.31,$0.27,$0.29,"$4,037,298,875","$8,929,377,217"
"Jan 11, 2021",$0.30,$0.30,$0.23,$0.28,"$4,768,803,200","$8,570,417,665"
"Jan 10, 2021",$0.33,$0.34,$0.28,$0.30,"$3,732,911,206","$9,486,050,469"
"Jan 09, 2021",$0.31,$0.34,$0.30,$0.33,"$3,655,608,663","$10,359,612,261"
"Jan 08, 2021",$0.30,$0.32,$0.27,$0.31,"$4,560,690,774","$9,507,877,119"
"Jan 07, 2021",$0.33,$0.35,$0.28,$0.30,"$5,149,188,552","$9,333,113,824"
"Jan 06, 2021",$0.26,$0.35,$0.26,$0.33,"$6,170,988,900","$10,326,186,774"
"Jan 05, 2021",$0.22,$0.26,$0.21,$0.26,"$4,097,207,384","$8,036,779,511"
"Jan 04, 2021",$0.21,$0.24,$0.19,$0.22,"$3,260,699,086","$6,992,916,199"
"Jan 03, 2021",$0.18,$0.21,$0.17,$0.20,"$2,303,857,909","$6,377,915,102"
"Jan 02, 2021",$0.18,$0.18,$0.17,$0.18,"$1,408,849,504","$5,520,054,873"
"Jan 01, 2021",$0.18,$0.18,$0.17,$0.18,"$1,122,218,004","$5,455,571,953"
"Dec 31, 2020",$0.18,$0.19,$0.18,$0.18,"$1,132,268,397","$5,643,713,241"
"Dec 30, 2020",$0.19,$0.19,$0.18,$0.18,"$1,849,432,295","$5,725,936,828"
"Dec 29, 2020",$0.18,$0.20,$0.17,$0.19,"$2,967,669,490","$5,978,703,149"
"Dec 28, 2020",$0.15,$0.18,$0.15,$0.18,"$1,732,151,279","$5,498,652,274"
"Dec 27, 2020",$0.16,$0.17,$0.15,$0.15,"$1,578,354,821","$4,804,453,144"
"Dec 26, 2020",$0.16,$0.16,$0.15,$0.16,"$1,191,970,341","$4,910,288,580"
"Dec 25, 2020",$0.15,$0.17,$0.15,$0.16,"$1,119,917,804","$4,902,200,882"
"Dec 24, 2020",$0.14,$0.15,$0.13,$0.15,"$1,470,292,431","$4,756,584,656"
"Dec 23, 2020",$0.16,$0.16,$0.13,$0.14,"$1,484,453,887","$4,243,561,035"
"Dec 22, 2020",$0.15,$0.16,$0.15,$0.16,"$1,138,400,653","$4,859,123,318"
"Dec 21, 2020",$0.16,$0.17,$0.15,$0.15,"$1,139,902,286","$4,749,512,291"
"Dec 20, 2020",$0.16,$0.17,$0.16,$0.16,"$729,191,687","$5,039,863,587"
"Dec 19, 2020",$0.16,$0.17,$0.16,$0.16,"$586,684,841","$5,124,648,592"
"Dec 18, 2020",$0.16,$0.17,$0.16,$0.16,"$1,101,018,945","$5,133,191,975"
"Dec 17, 2020",$0.17,$0.17,$0.16,$0.16,"$1,188,727,265","$5,086,350,899"
"Dec 16, 2020",$0.15,$0.17,$0.15,$0.17,"$976,699,799","$5,214,107,174"
"Dec 15, 2020",$0.16,$0.16,$0.15,$0.15,"$607,184,173","$4,800,812,312"
"Dec 14, 2020",$0.15,$0.16,$0.15,$0.16,"$587,078,385","$4,915,534,755"
"Dec 13, 2020",$0.14,$0.16,$0.14,$0.15,"$675,025,745","$4,790,208,946"
"Dec 12, 2020",$0.14,$0.15,$0.14,$0.14,"$519,780,651","$4,494,503,217"
"Dec 11, 2020",$0.14,$0.14,$0.14,$0.14,"$704,854,539","$4,338,604,376"
"Dec 10, 2020",$0.15,$0.15,$0.14,$0.14,"$798,550,525","$4,417,795,610"
